name,category,address,review_index,review_text,review_info,visit_time
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,1,25년 마지막날 우리의 최고의 선택은 밍차이나! 음식의 퀄리티 고급지고 맛은 무조건 보장되는 이곳은 25년 마무리를 하는 우리 가족의 최고의 장소로 박수! 친절함에 또 또 더 박수^^ 26년도에도 어느때라도 중요한 기념일에도 그냥 평범한 날이라도 언제든 기쁘게 와서 맛있게 먹고 가겠습니다 밍차이나 두분 건강하시고 다음에. 와도. 맛있는 요리 부탁드립니다 넘넝. 맛있는 이곳! 최고~~^^~~ 접기,방문일 25.12.30.화 2025년 12월 30일 화요일 3번째 방문 인증 수단 영수증,"저녁에 방문예약 후 이용대기 시간 바로 입장기념일연인・배우자, 아이"
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,2,친구와 송년회... 자주 가는데... 다찌자리 말고 창가 테이블 앉아보는게 소원인 2인 입니다. 모두 맛나요.,방문일 25.12.29.월 2025년 12월 29일 월요일 3번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,3,또온집이에요!!! 밍차이나 너무 맛있어서 방문할 때 얼마나 설레는지 감도 안 잡힘  가족모임으로 방문했는데 너무 친절하게 대해주셔서 좋았습니다! 접기,방문일 25.12.30.화 2025년 12월 30일 화요일 1번째 방문 인증 수단 영수증,"저녁에 방문예약 후 이용대기 시간 바로 입장기념일, 가족모임부모님"
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,4,"오랜만에 밤에 술마시러 나왔는데 고민없이 밍차이나 왔어요. 어향가지도 맛있고 깐풍기 짬뽕탕, 중식요리 제대로 맛보며 술한잔 하기 좋아요 😊 접기",방문일 25.12.26.금 2025년 12월 26일 금요일 3번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상친척・형제자매
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,5,동네에 맛있는 중식주점이 있어서 너무 좋아요. 탕탕수육은 덴뿌라 느낌으로 아주 바삭하게 나와요. 짬뽕이랑 다른 요리들도 맛있어요. 오픈 주방이라 웍 다루시는거 보는 재미도 있습니다. 너무 맛있게 잘 먹었습니다 :) 접기,방문일 25.10.11.토 2025년 10월 11일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,6,음식들 다 맛있고 칭따오 생맥주가 있습니다 고량주도 많이 있어서 중식 좋아하시는 분들 추천합니다!,방문일 25.12.5.금 2025년 12월 5일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,7,이런 맛집을 이제 알다니 ㅠㅠ 자주 올거에요!!! 고수를 안먹던 사람인데 와 고수가 이렇게 같이 먹으면 맛있는거구나를 처음 알게되었어요 자주 올게요!! 너무 맛있어요!!!!!!! 접기,방문일 25.11.28.금 2025년 11월 28일 금요일 1번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료, 연인・배우자"
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,8,음식이 너무 맛있고 분위기도 완전 좋아요 ㅎㅎ 직원분들도 다 친절하셔서 편안하게 잘 먹고 왔네요😄,방문일 25.11.28.금 2025년 11월 28일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,9,먹골역 최고 맛집!! 요리가 다 예술이에요..,방문일 25.12.17.수 2025년 12월 17일 수요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,10,볶음짬뽕에 든 쭈꾸미는 활어회가 분명해요... 탱글한게 육즙이 살아있어 어쩜... 잘근 씹고 야와하이볼 한모금 햐~~~😚,방문일 25.12.24.수 2025년 12월 24일 수요일 1번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장데이트, 일상"
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,11,크리스마스 이브에 방문했는데 분위기며 음식맛이며 너무너무 좋아요 ㅠㅠ,방문일 25.12.24.수 2025년 12월 24일 수요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,12,세상에!!! 먹골에 이런곳이 있다니요!!! 후덕죽님의 후예~ 전설의 팔선 셰프 출신이라고 하네요! Jmtgr!!! 접기,방문일 1.10.토 2026년 1월 10일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,13,"매장이 아늑하구 대화하기 좋아요. 음식도 맛있고, 친절하신 사장님도 계십니다! 어향가지도 소스까지 너무 맛있고 짬뽕탕은 아쥬 불맛이 살아 있어요. 또 방문 예정입니다! 접기",방문일 25.12.6.토 2025년 12월 6일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,14,중식 요리가 먹고싶을때에는 무조건 밍차이나 옵니다! 여기 사진에는 없지만 크림새우도 맛도리입니다 맨날 오면 사장님께서 친절하게 응대해주십니다! 꼭 추천합니다!!!맛있숩니다~~ 접기,방문일 1.10.토 2026년 1월 10일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,15,"밍차이나에서 짬뽕탕을 먹었는데 생각보다 정말 만족스러웠습니다. 보통 짬뽕이나 짬뽕탕은 국물이 진한 만큼 기름지거나 금방 느끼해지는 경우가 많은데, 여기 짬뽕탕은 그런 부담이 전혀 없었습니다. 국물이 진하면서도 깔끔하게 떨어지는 맛이라 끝까지 편하게 먹을 수 있었고, 해물과 채소도 신선해서 국물에 자연스러운 감칠맛이 배어 있었습니다. 매운맛도 자극적이지 않고 적당해서 누구나 부담 없이 즐길 수 있을 것 같아요. 전체적으로 밸런스가 잘 잡힌 짬뽕탕이라 다음에 또 방문하고 싶다는 생각이 들었습니다. 깔끔한 국물 스타일 선호하시는 분들께 추천합니다. 접기",방문일 25.10.18.토 2025년 10월 18일 토요일 2번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,16,음식 모두 너무너무 맛있고 친절하세요~~ 분위기도 좋습니다ㅎㅎ,방문일 25.11.21.금 2025년 11월 21일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,17,"맛있는데, 양을 조금만 더줬으면 좋겠어요",방문일 25.12.24.수 2025년 12월 24일 수요일 1번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자, 친구"
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,18,진짜 모든 메뉴가 다 완벽하게 맛있는 곳 !! 매장이 협소해서 많은 인원이 올 수 없지만 오히려 그게 더 매력이라 조용히 데이트하러 오기에도 너무 좋고 주방에 사장님 요리하는 모습까지 볼 수 있어서 분위기가 한 몫해줘요. 요리도 술 마시기 딱 좋은데 술도 딱 필요한 만큼 다 있고 ! 너무 잘 먹고 잘 놀고 가요 !! 접기,방문일 25.10.8.수 2025년 10월 8일 수요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 후 이용대기 시간 바로 입장친목친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,19,"집 근처여거 자주 와요! 메뉴시켰을 때 나오는 양도 2인 먹기 좋구요 퀄리티가 확실히 남달라요 최애는 탕수육인데, 탕수육 자체도 다른데 여기서 주는 소금찍어서 먹으면 짠맛과 튀김 조화가 너무 조아유❤️ 추가 시킬거라면 어향가지나 마파두부 추천드려요! 접기",방문일 25.9.12.금 2025년 9월 12일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,20,안주가 다 맛있어서 가끔 친구들이랑 와요. 자리수가 많지않아서 일찍오는데 오면 늘 입이 즐거워져서 만족하고가요. 👍👍👍특별한 날이라 친구들이랑 왔어요~,방문일 25.9.12.금 2025년 9월 12일 금요일 2번째 방문 인증 수단 영수증,밤에 방문예약 없이 이용대기 시간 바로 입장기념일친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,21,중랑구의 중식 희망!! 매장이 크진 않지만 바 테이블에서 행복한 저녁 식사 했습니다 ㅎㅎ,방문일 25.12.27.토 2025년 12월 27일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,22,쌀쌀해져서 짬뽕탕이 생각나서 왔습니다. 안주로 먹는데 역시 국물맛이 일품이네요 소주 3병은 뚝딱입니다,방문일 25.11.14.금 2025년 11월 14일 금요일 6번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,23,한국에 올때마다 찾는 맛집! 이번에도 한국 오자마자 바오 왔어요! 특히 어향가지랑 마파두부 그리고 계란 볶음밥 너무너무 맛있어요 올때마다 매번 감격하고! 지인들께 널리널리 알리고있네요!! 번창하세요 ❤️ 접기,방문일 25.8.11.월 2025년 8월 11일 월요일 2번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
밍차이나,요리주점,도로명서울 중랑구 공릉로 22 1층복사 지번서울 중랑구 묵동 174-8복사,24,백짬뽕에 중화면 꼭 추가하세요 국물이 진짜 너무 맛있어서..ㅠㅠ 소주 2병 순삭 멘보샤 두께 정말 첨봐여 엄청크구 맛도있구! 오향가지 말모말모 입니다!,방문일 25.8.29.금 2025년 8월 29일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
